match_id,date,home,away,market,selection,model_proba,book_proba,book_odds,edge,kelly_stake_fraction,stake_amount,outcome,pnl,bankroll_before,bankroll_after
22500001,2025-10-21 00:00:00,OKC,HOU,away_team_total,over_110.5,0.8043912592282411,0.5782465335963785,1.729366181895713,0.2261447256318626,0.03,30.0,1,21.880985456871386,1000.0,1021.8809854568714
22500001,2025-10-21 00:00:00,OKC,HOU,home_team_total,over_112.5,0.8563449605356666,0.46776814976390385,2.137811222300469,0.3885768107717627,0.03,30.65642956370614,1,34.88122959324871,1021.8809854568714,1056.7622150501202
22500001,2025-10-21 00:00:00,OKC,HOU,total,over_225.0,0.8050161779790321,0.5976449756630222,1.6732341786871185,0.20737120231600992,0.03,31.702866451503603,1,21.34345325750543,1056.7622150501202,1078.1056683076256
22500001,2025-10-21 00:00:00,OKC,HOU,total_poisson,over_225.0,0.8792192257291933,0.336779393975378,2.9693028073834893,0.5424398317538153,0.03,32.34317004922877,1,63.6934955776278,1078.1056683076256,1141.7991638852534
22500001,2025-10-21 00:00:00,OKC,HOU,away_team_total,over_110.5,0.7817717276269778,0.466928209441837,2.1416568538349687,0.3148435181851408,0.03,34.2539749165576,1,39.10628523457909,1141.7991638852534,1180.9054491198324
22500001,2025-10-21 00:00:00,OKC,HOU,home_team_total,over_112.5,0.8269643018211708,0.5487359342882971,1.8223701739106737,0.2782283675328736,0.03,35.42716347359497,1,29.134242586942165,1180.9054491198324,1210.0396917067746
22500001,2025-10-21 00:00:00,OKC,HOU,moneyline,home,0.6388608932495117,0.5843513245500477,1.7112992783408219,0.054509568699463995,0.03,36.30119075120324,1,25.821010784243377,1210.0396917067746,1235.860702491018
22500001,2025-10-21 00:00:00,OKC,HOU,total,over_225.0,0.7087811077128796,0.509365251849852,1.963227755266617,0.19941585586302757,0.03,37.075821074730534,1,35.712459908479424,1235.860702491018,1271.5731623994973
22500001,2025-10-21 00:00:00,OKC,HOU,total_poisson,over_225.0,0.8654467906538735,0.43259915928569065,2.311608745729427,0.4328476313681829,0.03,38.147194871984915,1,50.03419441914017,1271.5731623994973,1321.6073568186375
22500001,2025-10-21 00:00:00,OKC,HOU,away_team_total,over_110.5,0.7817717276269778,0.617506311577766,1.6194166460338508,0.16426541604921174,0.03,39.64822070455912,1,24.558767890027895,1321.6073568186375,1346.1661247086654
22500001,2025-10-21 00:00:00,OKC,HOU,home_team_total,over_112.5,0.8269643018211708,0.5935657802730225,1.6847332397430828,0.23339852154814822,0.03,40.38498374125996,1,27.652940754124653,1346.1661247086654,1373.8190654627901
22500001,2025-10-21 00:00:00,OKC,HOU,total,over_225.0,0.7087811077128796,0.6145889395247,1.6271038017269925,0.09419216818817966,0.03,41.21457196388371,1,25.845814765102194,1373.8190654627901,1399.6648802278924
22500001,2025-10-21 00:00:00,OKC,HOU,total_poisson,over_225.0,0.8654467906538735,0.554200572036623,1.8044008802176363,0.31124621861725055,0.03,41.98994640683677,1,33.776749849950875,1399.6648802278924,1433.4416300778432
22500001,2025-10-21 00:00:00,OKC,HOU,away_team_total,over_110.5,0.7817717276269778,0.49755039229934106,2.0098466717686163,0.2842213353276367,0.03,43.003248902335294,1,43.426687779260696,1433.4416300778432,1476.8683178571039
22500001,2025-10-21 00:00:00,OKC,HOU,home_team_total,over_112.5,0.8269643018211708,0.5654162376735447,1.768608563692102,0.2615480641476261,0.03,44.306049535713115,1,34.054009096515585,1476.8683178571039,1510.9223269536194
22500001,2025-10-21 00:00:00,OKC,HOU,moneyline,home,0.6388608932495117,0.5507733841066847,1.8156287664879247,0.08808750914282693,0.03,45.32766980860858,1,36.97055141376737,1510.9223269536194,1547.8928783673869
22500001,2025-10-21 00:00:00,OKC,HOU,total,over_225.0,0.7087811077128796,0.5919773232213404,1.6892538966836401,0.11680378449153916,0.03,46.4367863510216,1,32.006735941907316,1547.8928783673869,1579.899614309294
22500001,2025-10-21 00:00:00,OKC,HOU,total_poisson,over_225.0,0.8654467906538735,0.5062983732306535,1.9751199151975778,0.35914841742322,0.03,47.39698842927882,1,46.21774733777894,1579.899614309294,1626.117361647073
22500002,2025-10-21 00:00:00,LAL,GSW,away_team_total,over_110.5,0.6918262847728693,0.5443864708283311,1.8369302941684305,0.1474398139445382,0.03,48.78352084941219,1,40.82840645507031,1626.117361647073,1666.9457681021433
22500002,2025-10-21 00:00:00,LAL,GSW,home_team_total,under_112.5,0.6157060697889498,0.5524163173342763,1.810228931733172,0.0632897524546735,0.028280634395665062,47.14228382509779,1,38.19604226307097,1666.9457681021433,1705.1418103652143
22500002,2025-10-21 00:00:00,LAL,GSW,moneyline,away,0.5052497386932373,0.38024721505428194,2.629868044811967,0.12500252363895537,0.03,51.154254310956425,1,83.37468445761269,1705.1418103652143,1788.5164948228269
22500002,2025-10-21 00:00:00,LAL,GSW,total_poisson,over_225.0,0.6182321883517159,0.47136678963468376,2.1214901473542818,0.14686539871703214,0.03,53.6554948446848,1,60.17410881973247,1788.5164948228269,1848.6906036425594
22500002,2025-10-21 00:00:00,LAL,GSW,away_team_total,over_110.5,0.6918262847728693,0.532773082868446,1.8769717017534142,0.1590532019044233,0.03,55.460718109276776,1,48.63748034075885,1848.6906036425594,1897.3280839833183
22500002,2025-10-21 00:00:00,LAL,GSW,home_team_total,under_112.5,0.6157060697889498,0.4682968641390022,2.1353976004912454,0.14740920564994764,0.03,56.91984251949955,1,64.62665261697934,1897.3280839833183,1961.9547366002976
22500002,2025-10-21 00:00:00,LAL,GSW,moneyline,away,0.5052497386932373,0.42503054763697695,2.3527720667600356,0.08021919105626035,0.03,58.85864209800892,1,79.62232691761277,1961.9547366002976,2041.5770635179103
22500002,2025-10-21 00:00:00,LAL,GSW,total_poisson,over_225.0,0.6182321883517159,0.5508104614931186,1.8155065488212285,0.06742172685859726,0.03,61.24731190553731,1,49.94758395666207,2041.5770635179103,2091.5246474745722
22500002,2025-10-21 00:00:00,LAL,GSW,home_team_total,under_112.5,0.6157060697889498,0.5333668672418714,1.874882114764957,0.08233920254707838,0.03,62.745739424237165,1,54.895125199967545,2091.5246474745722,2146.4197726745397
22500002,2025-10-21 00:00:00,LAL,GSW,total,over_225.0,0.5444402635310037,0.4361557740147254,2.292758825121591,0.10828448951627834,0.03,64.39259318023619,1,83.24409310621472,2146.4197726745397,2229.6638657807543
22500002,2025-10-21 00:00:00,LAL,GSW,total_poisson,over_225.0,0.6182321883517159,0.5678958507480112,1.7608862587793823,0.050336337603704706,0.029122803895103393,64.93406351513104,1,49.407436655370844,2229.6638657807543,2279.0713024361253
22500002,2025-10-21 00:00:00,LAL,GSW,away_team_total,over_110.5,0.6918262847728693,0.6343097483967731,1.5765168398050229,0.05751653637609622,0.03,68.37213907308376,1,39.41768954912377,2279.0713024361253,2318.488991985249
22500002,2025-10-21 00:00:00,LAL,GSW,home_team_total,under_112.5,0.6157060697889498,0.5130475464567457,1.9491370866234297,0.10265852333220415,0.03,69.55466975955747,1,66.01691661664114,2318.488991985249,2384.50590860189
22500002,2025-10-21 00:00:00,LAL,GSW,total,over_225.0,0.5444402635310037,0.4351853012128247,2.2978717277745466,0.109254962318179,0.03,71.53517725805669,1,92.8434841045725,2384.50590860189,2477.3493927064624
22500087,2025-10-22 00:00:00,UTA,LAC,away_team_total,over_110.5,0.8457786749230796,0.6082701428377598,1.64400638725206,0.23750853208531975,0.03,74.32048178119386,0,-74.32048178119386,2477.3493927064624,2403.0289109252685
22500087,2025-10-22 00:00:00,UTA,LAC,moneyline,away,0.648099634051323,0.4788978822058343,2.088127839266977,0.1692017518454887,0.03,72.09086732775805,0,-72.09086732775805,2403.0289109252685,2330.9380435975104
22500087,2025-10-22 00:00:00,UTA,LAC,total,over_225.0,0.718920280192541,0.5324268363829553,1.8781923292851006,0.18649344380958566,0.03,69.92814130792532,1,61.41035729778459,2330.9380435975104,2392.348400895295
22500087,2025-10-22 00:00:00,UTA,LAC,total_poisson,over_225.0,0.7069798941950248,0.5217297466687051,1.916701139594008,0.18525014752631974,0.03,71.77045202685885,1,65.79205516219858,2392.348400895295,2458.140456057494
22500087,2025-10-22 00:00:00,UTA,LAC,away_team_total,over_110.5,0.8457786749230796,0.5723170882016552,1.747283141837015,0.2734615867214244,0.03,73.74421368172482,0,-73.74421368172482,2458.140456057494,2384.396242375769
22500087,2025-10-22 00:00:00,UTA,LAC,home_team_total,under_112.5,0.5099150100896706,0.44503168304045215,2.2470310274720435,0.0648833270492184,0.023382713955523996,55.75365529209887,0,-55.75365529209887,2384.396242375769,2328.64258708367
22500087,2025-10-22 00:00:00,UTA,LAC,moneyline,away,0.648099634051323,0.4324421325765229,2.312448128127397,0.21565750147480006,0.03,69.8592776125101,0,-69.8592776125101,2328.64258708367,2258.78330947116
22500087,2025-10-22 00:00:00,UTA,LAC,total,over_225.0,0.718920280192541,0.5736870661980438,1.7431105892402807,0.14523321399449718,0.03,67.7634992841348,1,50.35577388201675,2258.78330947116,2309.139083353177
22500087,2025-10-22 00:00:00,UTA,LAC,total_poisson,over_225.0,0.7069798941950248,0.5171804819960154,1.9335609807635865,0.18979941219900942,0.03,69.2741725005953,1,64.67166442124162,2309.139083353177,2373.8107477744184
22500087,2025-10-22 00:00:00,UTA,LAC,away_team_total,over_110.5,0.8457786749230796,0.5771722861971724,1.7325849212004298,0.26860638872590714,0.03,71.21432243323255,0,-71.21432243323255,2373.8107477744184,2302.5964253411857
22500087,2025-10-22 00:00:00,UTA,LAC,moneyline,away,0.648099634051323,0.5202613915874587,1.9221107238973254,0.12783824246386433,0.03,69.07789276023557,0,-69.07789276023557,2302.5964253411857,2233.5185325809503
22500087,2025-10-22 00:00:00,UTA,LAC,total,over_225.0,0.718920280192541,0.48137115270103653,2.0773991012732465,0.23754912749150442,0.03,67.0055559774285,1,72.19172579039568,2233.5185325809503,2305.710258371346
22500087,2025-10-22 00:00:00,UTA,LAC,total_poisson,over_225.0,0.7069798941950248,0.4675032308745832,2.1390226504515204,0.23947666332044165,0.03,69.17130775114038,1,78.78768628990171,2305.710258371346,2384.4979446612474
22500089,2025-10-22 00:00:00,POR,MIN,away_team_total,over_110.5,0.8371501346813446,0.5128512888060903,1.9498829813375025,0.32429884587525426,0.03,71.53493833983742,1,67.94982050003918,2384.4979446612474,2452.4477651612865
22500089,2025-10-22 00:00:00,POR,MIN,moneyline,away,0.6260478258132934,0.3660143164880028,2.732133566782976,0.2600335093252906,0.03,73.5734329548386,1,127.43901284453271,2452.4477651612865,2579.886778005819
22500089,2025-10-22 00:00:00,POR,MIN,total,over_225.0,0.6274741675377178,0.43144252355861046,2.3178058383115134,0.19603164397910733,0.03,77.39660334017456,1,101.99369574716242,2579.886778005819,2681.8804737529813
22500089,2025-10-22 00:00:00,POR,MIN,total_poisson,over_225.0,0.713211947746209,0.6001692102924221,1.666196770595358,0.1130427374537869,0.03,80.45641421258944,1,53.599803322109544,2681.8804737529813,2735.4802770750907
22500080,2025-10-22 00:00:00,CHA,BKN,away_team_total,over_110.5,0.5955954962287142,0.4408406168618181,2.268393523080136,0.15475487936689614,0.03,82.06440831225272,1,104.08996397866504,2735.4802770750907,2839.5702410537556
22500080,2025-10-22 00:00:00,CHA,BKN,home_team_total,under_112.5,0.697208305193876,0.5283978228674407,1.8925134751186705,0.16881048232643525,0.03,85.18710723161266,0,-85.18710723161266,2839.5702410537556,2754.383133822143
22500080,2025-10-22 00:00:00,CHA,BKN,moneyline,away,0.5728840708732605,0.4356211523482635,2.295572642901729,0.13726291852499706,0.03,82.63149401466428,0,-82.63149401466428,2754.383133822143,2671.7516398074786
22500080,2025-10-22 00:00:00,CHA,BKN,total,under_225.0,0.5965833556599933,0.4798455520981414,2.0840038958941376,0.11673780356185193,0.03,80.15254919422435,0,-80.15254919422435,2671.7516398074786,2591.5990906132542
22500080,2025-10-22 00:00:00,CHA,BKN,total_poisson,under_225.0,0.621827590147533,0.46834328175430273,2.135185960721455,0.15348430839323024,0.03,77.74797271839762,0,-77.74797271839762,2591.5990906132542,2513.8511178948565
22500089,2025-10-22 00:00:00,POR,MIN,away_team_total,over_110.5,0.8371501346813446,0.6116738227797656,1.6348582573886803,0.22547631190157902,0.03,75.4155335368457,1,47.87817420123944,2513.8511178948565,2561.729292096096
22500089,2025-10-22 00:00:00,POR,MIN,moneyline,away,0.6260478258132934,0.4682828811667237,2.1354613636708364,0.15776494464656976,0.03,76.85187876288288,1,87.26233906076878,2561.729292096096,2648.9916311568645
22500089,2025-10-22 00:00:00,POR,MIN,total_poisson,over_225.0,0.713211947746209,0.49322064716106073,2.027490142101555,0.21999130058514826,0.03,79.46974893470593,1,81.65438362569591,2648.9916311568645,2730.6460147825605
22500089,2025-10-22 00:00:00,POR,MIN,away_team_total,over_110.5,0.8371501346813446,0.4687531746161473,2.1333188854003606,0.3683969600651973,0.03,81.91938044347681,1,92.84078093688925,2730.6460147825605,2823.4867957194497
22500089,2025-10-22 00:00:00,POR,MIN,moneyline,away,0.6260478258132934,0.4921663819435842,2.0318332106531964,0.13388144386970924,0.03,84.70460387158349,1,87.40102336992317,2823.4867957194497,2910.887819089373
22500089,2025-10-22 00:00:00,POR,MIN,total,over_225.0,0.6274741675377178,0.5569389226194329,1.7955290237154413,0.07053524491828489,0.03,87.32663457268119,1,69.47087234596017,2910.887819089373,2980.358691435333
22500089,2025-10-22 00:00:00,POR,MIN,total_poisson,over_225.0,0.713211947746209,0.5241143730132048,1.9079804933622866,0.18909757473300415,0.03,89.41076074306,1,81.18322665138098,2980.358691435333,3061.5419180867143
22500087,2025-10-22 00:00:00,UTA,LAC,away_team_total,over_110.5,0.8457786749230796,0.6046782836560987,1.6537719759896892,0.2411003912669809,0.03,91.84625754260142,0,-91.84625754260142,3061.5419180867143,2969.695660544113
22500087,2025-10-22 00:00:00,UTA,LAC,moneyline,away,0.648099634051323,0.4358413011412418,2.29441312097206,0.21225833291008117,0.03,89.09086981632338,0,-89.09086981632338,2969.695660544113,2880.6047907277894
22500087,2025-10-22 00:00:00,UTA,LAC,total,over_225.0,0.718920280192541,0.5687808547296586,1.758146378670393,0.1501394254628824,0.03,86.41814372183367,1,65.51760271412576,2880.6047907277894,2946.122393441915
22500087,2025-10-22 00:00:00,UTA,LAC,total_poisson,over_225.0,0.7069798941950248,0.48232311292798774,2.0732989425478827,0.2246567812670371,0.03,88.38367180325744,1,94.86210148493534,2946.122393441915,3040.9844949268504
22500080,2025-10-22 00:00:00,CHA,BKN,home_team_total,under_112.5,0.697208305193876,0.5510991540563133,1.814555498116073,0.14610915113756273,0.03,91.22953484780551,0,-91.22953484780551,3040.9844949268504,2949.754960079045
22500080,2025-10-22 00:00:00,CHA,BKN,moneyline,away,0.5728840708732605,0.46309456348302497,2.159386179096563,0.10978950739023557,0.03,88.49264880237135,0,-88.49264880237135,2949.754960079045,2861.2623112766737
22500089,2025-10-22 00:00:00,POR,MIN,away_team_total,over_110.5,0.8371501346813446,0.5907692454180841,1.692708291360539,0.24638088926326052,0.03,85.83786933830021,1,59.46060380336313,2861.2623112766737,2920.7229150800367
22500089,2025-10-22 00:00:00,POR,MIN,moneyline,away,0.6260478258132934,0.44347218229647833,2.254932868216436,0.1825756435168151,0.03,87.6216874524011,1,109.95933555260581,2920.7229150800367,3030.6822506326425
22500089,2025-10-22 00:00:00,POR,MIN,total,over_225.0,0.6274741675377178,0.5554232344889046,1.8004288223919742,0.07205093304881316,0.03,90.92046751897928,1,72.77536274754432,3030.6822506326425,3103.457613380187
22500089,2025-10-22 00:00:00,POR,MIN,total_poisson,over_225.0,0.713211947746209,0.5522623708189173,1.8107335441253385,0.16094957692729173,0.03,93.1037284014056,1,75.4823156981545,3103.457613380187,3178.9399290783417
22500084,2025-10-22 00:00:00,CHI,DET,away_team_total,over_110.5,0.7212981675300861,0.6029675462261335,1.6584640521016794,0.11833062130395267,0.03,95.36819787235025,1,62.7965300126625,3178.9399290783417,3241.7364590910042
22500084,2025-10-22 00:00:00,CHI,DET,home_team_total,over_112.5,0.7046971273789541,0.5330264805436018,1.8760794003708032,0.17167064683535227,0.03,97.25209377273012,1,85.20055599721853,3241.7364590910042,3326.937015088223
22500084,2025-10-22 00:00:00,CHI,DET,moneyline,home,0.6342137813568115,0.5787576631956929,1.7278388928422261,0.05545611816111862,0.03,99.80811045264667,1,72.64422460852897,3326.937015088223,3399.5812396967517
22500084,2025-10-22 00:00:00,CHI,DET,total,over_225.0,0.7395618656445719,0.5035407768842125,1.9859364840078217,0.23602108876035943,0.03,101.98743719090255,1,100.55313523696702,3399.5812396967517,3500.134374933719
22500084,2025-10-22 00:00:00,CHI,DET,total_poisson,over_225.0,0.822484402543017,0.35903001230268433,2.785282471474665,0.4634543902403327,0.03,105.00403124801156,1,187.46185642125303,3500.134374933719,3687.5962313549717
22500004,2025-10-22 00:00:00,DAL,SAS,away_team_total,over_110.5,0.6992683982858588,0.45696458067744944,2.1883534135566944,0.2423038176084094,0.03,110.62788694064915,1,131.46502708048448,3687.5962313549717,3819.0612584354562
22500004,2025-10-22 00:00:00,DAL,SAS,moneyline,away,0.5929342806339264,0.49623114674217744,2.015189910115742,0.09670313389174895,0.03,114.57183775306369,1,116.31217367032808,3819.0612584354562,3935.373432105784
22500004,2025-10-22 00:00:00,DAL,SAS,total_poisson,over_225.0,0.5707579719270953,0.4278608988398722,2.3372081971300958,0.1428970730872231,0.03,118.06120296317351,0,-118.06120296317351,3935.373432105784,3817.3122291426107
22500084,2025-10-22 00:00:00,CHI,DET,away_team_total,over_110.5,0.7212981675300861,0.5309649821516582,1.8833633735084483,0.19033318537842792,0.03,114.51936687427832,1,101.16221425411413,3817.3122291426107,3918.474443396725
22500084,2025-10-22 00:00:00,CHI,DET,home_team_total,over_112.5,0.7046971273789541,0.6289599402217556,1.589926378534418,0.07573718715719846,0.03,117.55423330190175,1,69.34834313318098,3918.474443396725,3987.822786529906
22500084,2025-10-22 00:00:00,CHI,DET,moneyline,home,0.6342137813568115,0.5822602075120403,1.7174452025030773,0.05195357384477117,0.03,119.63468359589717,1,85.83132979885002,3987.822786529906,4073.654116328756
22500084,2025-10-22 00:00:00,CHI,DET,total,over_225.0,0.7395618656445719,0.5790707045874667,1.7269048357616466,0.16049116105710526,0.03,122.20962348986268,1,88.83476629139129,4073.654116328756,4162.488882620148
22500084,2025-10-22 00:00:00,CHI,DET,total_poisson,over_225.0,0.822484402543017,0.42532334056282145,2.3511524165984423,0.3971610619801956,0.03,124.87466647860442,1,168.72470738449087,4162.488882620148,4331.213590004639
22500084,2025-10-22 00:00:00,CHI,DET,away_team_total,over_110.5,0.7212981675300861,0.5429587007495772,1.8417607059606156,0.17833946678050894,0.03,129.93640770013917,1,109.37536227565552,4331.213590004639,4440.5889522802945
22500084,2025-10-22 00:00:00,CHI,DET,home_team_total,over_112.5,0.7046971273789541,0.4739708755946477,2.1098342777821357,0.2307262517843064,0.03,133.21766856840884,1,147.84953498343995,4440.5889522802945,4588.438487263735
22500084,2025-10-22 00:00:00,CHI,DET,moneyline,home,0.6342137813568115,0.5831605217841955,1.714793719129808,0.05105325957261597,0.03,137.65315461791204,1,98.39361033928785,4588.438487263735,4686.832097603023
22500084,2025-10-22 00:00:00,CHI,DET,total,over_225.0,0.7395618656445719,0.5884904618596266,1.6992628849752391,0.15107140378494532,0.03,140.60496292809069,1,98.31983201893324,4686.832097603023,4785.151929621956
22500084,2025-10-22 00:00:00,CHI,DET,total_poisson,over_225.0,0.822484402543017,0.3556202997872698,2.8119879562505146,0.46686410275574725,0.03,143.55455788865868,1,260.11912995911683,4785.151929621956,5045.271059581072
22500080,2025-10-22 00:00:00,CHA,BKN,home_team_total,under_112.5,0.697208305193876,0.48864822265701274,2.04646196104536,0.20856008253686326,0.03,151.35813178743217,0,-151.35813178743217,5045.271059581072,4893.91292779364
22500080,2025-10-22 00:00:00,CHA,BKN,moneyline,away,0.5728840708732605,0.4751693351851576,2.104512909298605,0.09771473568810296,0.03,146.8173878338092,0,-146.8173878338092,4893.91292779364,4747.095539959831
22500080,2025-10-22 00:00:00,CHA,BKN,total_poisson,under_225.0,0.621827590147533,0.5273979822305028,1.8961013005221232,0.09442960791703015,0.03,142.41286619879492,0,-142.41286619879492,4747.095539959831,4604.682673761035
22500004,2025-10-22 00:00:00,DAL,SAS,away_team_total,over_110.5,0.6992683982858588,0.5204507826526633,1.9214112714042677,0.17881761563319554,0.03,138.14048021283105,1,127.28419550530074,4604.682673761035,4731.966869266336
22500004,2025-10-22 00:00:00,DAL,SAS,home_team_total,under_112.5,0.6142118409882913,0.488998613932464,2.044995571578677,0.12521322705582727,0.03,141.9590060779901,1,148.34653269721014,4731.966869266336,4880.313401963546
22500004,2025-10-22 00:00:00,DAL,SAS,moneyline,away,0.5929342806339264,0.44298322539640017,2.257421822474559,0.14995105523752622,0.03,146.40940205890638,1,184.0983771643205,4880.313401963546,5064.411779127867
22500004,2025-10-22 00:00:00,DAL,SAS,total,under_225.0,0.49854175527749256,0.3881029656555344,2.5766358118674164,0.11043878962195813,0.03,151.932353373836,1,239.54198931048515,5064.411779127867,5303.953768438352
22500004,2025-10-22 00:00:00,DAL,SAS,total_poisson,over_225.0,0.5707579719270953,0.48878175153847525,2.0459028939857697,0.08197622038862007,0.03,159.11861305315057,0,-159.11861305315057,5303.953768438352,5144.835155385202
22500004,2025-10-22 00:00:00,DAL,SAS,away_team_total,over_110.5,0.6992683982858588,0.48617220978215864,2.056884330036212,0.2130961885037002,0.03,154.34505466155605,1,163.12486969038116,5144.835155385202,5307.960025075583
22500004,2025-10-22 00:00:00,DAL,SAS,home_team_total,under_112.5,0.6142118409882913,0.4926983054643433,2.029639617001626,0.121513535523948,0.03,159.23880075226748,1,163.95857781836295,5307.960025075583,5471.918602893946
22500004,2025-10-22 00:00:00,DAL,SAS,moneyline,away,0.5929342806339264,0.4326301732624752,2.311443033339479,0.16030410737145118,0.03,164.15755808681837,1,215.2832859229788,5471.918602893946,5687.201888816924
22500004,2025-10-22 00:00:00,DAL,SAS,total,under_225.0,0.49854175527749256,0.4095782512114166,2.441535889765345,0.08896350406607595,0.03,170.6160566645077,1,245.94916905212563,5687.201888816924,5933.1510578690495
22500004,2025-10-22 00:00:00,DAL,SAS,away_team_total,over_110.5,0.6992683982858588,0.581835735649175,1.718698145764911,0.11743266263668384,0.03,177.99453173607148,1,127.92433991500819,5933.1510578690495,6061.075397784058
22500004,2025-10-22 00:00:00,DAL,SAS,home_team_total,under_112.5,0.6142118409882913,0.4050537220465005,2.468808322381492,0.20915811894179082,0.03,181.83226193352172,1,267.076739605408,6061.075397784058,6328.152137389466
22500004,2025-10-22 00:00:00,DAL,SAS,moneyline,away,0.5929342806339264,0.5062378695883689,1.975355974086091,0.08669641104555748,0.03,189.84456412168396,1,185.16602976385443,6328.152137389466,6513.31816715332
22500004,2025-10-22 00:00:00,DAL,SAS,total_poisson,over_225.0,0.5707579719270953,0.4259580225690114,2.34764917436902,0.14479994935808393,0.03,195.3995450145996,0,-195.3995450145996,6513.31816715332,6317.918622138721
22500081,2025-10-22 00:00:00,ORL,MIA,away_team_total,over_110.5,0.6323751933679115,0.5301558541744774,1.8862377772987755,0.10221933919343407,0.03,189.53755866416162,1,167.97534470516285,6317.918622138721,6485.893966843883
22500081,2025-10-22 00:00:00,ORL,MIA,total_poisson,over_225.0,0.5725333384417594,0.37770039941645006,2.6476011186247286,0.1948329390253093,0.03,194.5768190053165,1,320.58498465160085,6485.893966843883,6806.478951495485
22500081,2025-10-22 00:00:00,ORL,MIA,away_team_total,over_110.5,0.6323751933679115,0.4867203416031746,2.054567920268483,0.14565485176473686,0.03,204.19436854486452,1,215.33683056689387,6806.478951495485,7021.815782062378
22500081,2025-10-22 00:00:00,ORL,MIA,home_team_total,under_112.5,0.565484548383418,0.4834031646854306,2.068666639058392,0.0820813836979874,0.03,210.65447346187133,0,-210.65447346187133,7021.815782062378,6811.161308600507
22500081,2025-10-22 00:00:00,ORL,MIA,total,under_225.0,0.5295842412954347,0.3539695914965464,2.8251014325047095,0.1756146497988883,0.03,204.33483925801522,0,-204.33483925801522,6811.161308600507,6606.826469342492
22500081,2025-10-22 00:00:00,ORL,MIA,total_poisson,under_225.0,0.42746666155824065,0.2797591579449709,3.5745031810422505,0.14770750361326973,0.03,198.20479408027475,0,-198.20479408027475,6606.826469342492,6408.621675262217
22500081,2025-10-22 00:00:00,ORL,MIA,moneyline,home,0.572710144519806,0.4894755818317891,2.0430028322508953,0.08323456268801688,0.03,192.2586502578665,1,200.52631674368908,6408.621675262217,6609.1479920059055
22500081,2025-10-22 00:00:00,ORL,MIA,total_poisson,over_225.0,0.5725333384417594,0.4362311622353638,2.2923625971050203,0.13630217620639556,0.03,198.27443976017716,1,256.24246990800543,6609.1479920059055,6865.390461913911
22500081,2025-10-22 00:00:00,ORL,MIA,away_team_total,over_110.5,0.6323751933679115,0.5283809896337012,1.8925737670714602,0.10399420373421031,0.03,205.96171385741732,1,183.83602281020913,6865.390461913911,7049.22648472412
22500081,2025-10-22 00:00:00,ORL,MIA,total,under_225.0,0.5295842412954347,0.43595567616844727,2.2938111708714484,0.09362856512698742,0.03,211.4767945417236,0,-211.4767945417236,7049.22648472412,6837.749690182397
22500084,2025-10-22 00:00:00,CHI,DET,away_team_total,over_110.5,0.7212981675300861,0.5462060969727598,1.8308107608873354,0.17509207055732634,0.03,205.1324907054719,1,170.42628068572736,6837.749690182397,7008.175970868125
